Air_temperature_K_,Rotational_speed_rpm_,Torque_Nm_,Tool_wear_min_,TWF,HDF,PWF,OSF,RNF,Type_encoded
298.8,1461,46.5,105,0,0,0,0,0,1
297.4,1548,36.9,110,0,0,0,0,0,1
297.4,1366,48.7,17,0,0,0,0,0,1
300.7,1658,30.5,43,0,0,0,0,0,3
300.6,1463,36.9,65,0,0,0,0,0,1
298.5,1387,52.9,116,0,0,0,0,0,1
298.3,1469,40.4,174,0,0,0,0,0,1
298.5,1413,52.3,156,0,0,0,0,0,1
301.0,1547,41.9,33,0,0,0,0,0,1
300.8,1411,49.0,10,0,0,0,0,0,1
299.8,1428,50.5,104,0,0,0,0,0,2
300.4,1543,34.6,151,0,0,0,0,0,1
300.7,1401,50.0,201,0,0,0,0,0,1
301.3,1490,44.0,186,0,0,0,0,0,1
300.3,1729,29.3,141,0,0,0,0,0,1
297.3,1452,49.8,165,0,0,0,0,0,3
297.8,1465,40.3,166,0,0,0,0,0,1
299.1,1902,24.0,158,0,0,0,0,0,2
301.3,1619,34.9,113,0,0,0,0,0,1
303.0,1980,20.3,2,0,0,0,0,0,1
299.2,1610,50.8,17,0,0,0,0,0,1
301.7,1469,37.2,150,0,0,0,0,0,1
300.6,1488,41.3,5,0,0,0,0,0,2
299.0,1347,55.8,141,0,0,0,0,0,2
298.9,1527,41.3,13,0,0,0,0,0,1
297.7,1491,39.0,102,0,0,0,0,0,1
300.5,1814,23.7,177,0,0,0,0,0,1
297.8,1421,45.1,186,0,0,0,0,0,1
296.2,1389,42.0,7,0,0,0,0,0,2
298.3,1521,38.4,0,0,0,0,0,0,1
297.7,1385,47.0,82,0,0,0,0,0,1
298.8,1855,23.8,33,0,0,0,0,0,1
301.2,1509,41.0,25,0,0,0,0,0,1
300.8,1422,39.7,219,0,0,0,0,0,1
303.8,1437,57.4,110,0,0,0,0,0,2
297.5,1443,52.1,24,0,0,0,0,0,2
298.7,1378,51.6,6,0,0,0,0,0,2
298.2,1662,31.3,107,0,0,0,0,0,2
298.9,1458,46.2,163,0,0,0,0,0,2
299.0,1456,35.9,190,0,0,0,0,0,1
299.8,1633,27.5,29,0,0,0,0,0,1
302.6,1367,52.1,139,0,1,0,0,0,1
300.3,1350,57.7,162,0,0,0,0,0,2
297.6,1648,29.7,137,0,0,0,0,0,1
301.8,1459,40.2,174,0,0,0,0,0,1
297.5,1461,42.9,29,0,0,0,0,0,1
300.0,1573,38.5,64,0,0,0,0,0,2
302.5,1423,53.0,0,0,0,0,0,0,1
300.5,1573,35.5,124,0,0,0,0,0,1
300.0,1624,31.4,203,0,0,0,0,0,1
300.9,1472,40.0,48,0,0,0,0,0,2
297.4,1550,38.9,96,0,0,0,0,0,1
300.9,1412,43.2,199,0,0,0,0,0,1
300.5,1518,46.6,159,0,0,0,0,0,1
299.7,1566,35.8,153,0,0,0,0,0,1
298.2,1519,36.6,23,0,0,0,0,0,1
300.2,1476,37.5,65,0,0,0,0,0,2
297.9,1539,39.2,161,0,0,0,0,0,3
300.4,1510,38.5,188,0,0,0,0,0,1
301.0,1695,28.5,197,0,0,0,0,0,1
300.2,1491,38.8,59,0,0,0,0,0,1
297.4,1537,39.0,184,0,0,0,0,0,1
300.8,1416,44.6,12,0,0,0,0,0,1
298.7,1483,42.5,46,0,0,0,0,0,1
302.9,1510,44.4,94,0,0,0,0,0,1
298.9,1493,38.9,181,0,0,0,0,0,1
303.5,1565,35.8,45,0,0,0,0,0,2
302.4,1645,29.1,166,0,0,0,0,0,1
301.3,1382,60.3,88,0,0,0,0,0,1
300.3,1606,37.1,160,0,0,0,0,0,1
299.3,1435,45.9,101,0,0,0,0,0,1
300.2,1432,46.6,33,0,0,0,0,0,2
298.8,1389,49.8,125,0,0,0,0,0,2
301.0,1369,54.3,105,0,0,0,0,0,1
297.6,1491,40.9,152,0,0,0,0,0,1
297.5,1696,30.3,22,0,0,0,0,0,2
298.7,1501,41.8,59,0,0,0,0,0,1
302.2,1667,28.1,2,0,0,0,0,0,2
302.3,1632,36.1,28,0,0,0,0,0,1
300.2,1255,71.8,146,0,0,0,0,0,1
297.9,1559,40.9,157,0,0,0,0,0,2
301.3,1532,32.5,59,0,0,0,0,0,1
297.5,1527,36.7,33,0,0,0,0,0,2
303.3,1758,25.8,107,0,0,0,0,0,1
300.2,1539,36.9,9,0,0,0,0,0,1
298.8,1482,43.5,136,0,0,0,0,0,1
297.8,1600,37.2,92,0,0,0,0,0,1
300.9,1558,38.5,98,0,0,0,0,0,1
303.6,1688,30.9,150,0,0,0,0,0,1
298.2,1499,36.2,39,0,0,0,0,0,2
300.8,1486,40.4,181,0,0,0,0,0,1
300.2,1528,36.1,119,0,0,0,0,0,2
301.0,1413,47.0,162,0,0,0,0,0,1
301.3,1392,50.2,174,0,0,0,0,0,1
298.1,1540,42.4,148,0,0,0,0,0,2
302.6,1678,29.1,189,0,0,0,0,0,1
302.3,1791,23.3,181,0,0,0,0,0,1
298.3,1356,50.0,94,0,0,0,0,0,1
297.4,1552,42.3,74,0,0,0,0,0,1
302.1,1378,49.2,171,0,0,0,0,0,1
301.8,1284,68.2,111,0,0,0,0,0,2
297.7,1483,47.5,14,0,0,0,0,0,1
297.3,1557,36.7,110,0,0,0,0,0,1
298.8,1698,29.0,13,0,0,0,0,0,2
302.1,1386,56.6,202,0,0,0,0,0,1
298.2,1537,36.5,112,0,0,0,0,0,1
301.8,1531,36.1,176,0,0,0,0,0,2
300.4,1427,47.4,160,0,0,0,0,0,1
297.4,1412,32.5,132,0,0,0,0,0,2
300.7,1512,46.6,33,0,0,0,0,0,1
298.2,1571,33.7,134,0,0,0,0,0,2
297.5,1335,57.8,92,0,0,0,0,0,2
299.1,1931,21.6,5,0,0,0,0,0,1
297.5,1530,38.1,204,0,0,0,0,0,2
302.2,1469,42.0,176,0,0,0,0,0,1
301.1,1462,49.7,57,0,0,0,0,0,1
301.8,1317,54.4,201,0,0,0,0,0,1
300.9,1867,24.5,0,0,0,0,0,0,2
301.1,1396,47.4,5,0,0,0,0,0,2
304.2,1379,52.1,69,0,0,0,0,0,1
297.6,1456,44.1,0,0,0,0,0,0,1
299.3,1409,44.8,91,0,0,0,0,0,3
299.3,1470,41.1,15,0,0,0,0,0,1
297.3,1458,40.1,176,0,0,0,0,0,2
298.3,1432,42.2,127,0,0,0,0,0,1
297.3,1434,44.1,9,0,0,0,0,0,1
297.1,1790,30.3,128,0,0,0,0,0,3
304.2,1548,39.2,63,0,0,0,0,0,1
301.8,1443,51.0,30,0,0,0,0,0,1
298.3,1588,37.7,176,0,0,0,0,0,1
300.3,1442,44.2,143,0,0,0,0,0,1
297.9,1418,45.5,180,0,0,0,0,0,1
298.9,1408,45.3,197,0,0,0,0,0,1
300.4,1541,41.6,160,0,0,0,0,0,2
299.1,1426,45.5,23,0,0,0,0,0,1
297.5,1422,43.5,7,0,0,0,0,0,1
298.6,1379,49.0,24,0,0,0,0,0,1
297.5,1584,36.4,112,0,0,0,0,0,1
299.6,1448,45.5,77,0,0,0,0,0,2
298.4,1418,51.0,156,0,0,0,0,0,1
299.5,1570,35.3,166,0,0,0,0,0,1
301.2,1625,40.2,173,0,0,0,0,0,2
298.3,1466,44.6,192,0,0,0,0,0,1
301.2,1596,38.1,142,0,0,0,0,0,2
302.3,1430,55.7,190,0,0,0,0,0,1
300.3,1452,39.4,49,0,0,0,0,0,3
297.6,1391,51.9,13,0,0,0,0,0,2
299.1,1457,44.4,104,0,0,0,0,0,1
302.7,1404,33.5,203,0,0,0,0,0,1
300.9,1469,34.0,100,0,0,0,0,0,1
301.0,1528,38.4,47,0,0,0,0,0,1
301.2,1451,41.5,80,0,0,0,0,0,3
301.8,1548,34.2,143,0,0,0,0,0,2
301.0,1474,44.5,74,0,0,0,0,0,1
300.7,1516,39.0,7,0,0,0,0,0,1
301.5,1451,40.9,24,0,0,0,0,0,1
302.0,1825,27.4,203,0,0,0,0,0,1
299.1,1408,46.7,196,0,0,0,0,0,1
297.0,1486,45.8,0,0,0,0,0,0,1
300.6,1356,40.7,26,0,0,0,0,0,1
302.4,1616,32.5,137,0,0,0,0,0,1
300.6,1528,42.4,48,0,0,0,0,0,1
303.4,1452,41.5,65,0,0,0,0,0,2
298.5,1369,56.5,94,0,0,0,0,0,2
300.3,1466,47.3,121,0,0,0,0,0,1
302.6,1436,43.5,36,0,0,0,0,0,2
300.5,1423,49.6,137,0,0,0,0,0,3
296.6,1333,40.2,62,0,0,0,0,0,3
300.3,1402,54.3,44,0,0,0,0,0,1
301.5,1612,34.0,47,0,0,0,0,0,1
300.3,1544,37.5,117,0,0,0,0,0,1
297.3,1678,29.4,98,0,0,0,0,0,3
300.1,1659,30.3,195,0,0,0,0,0,1
297.8,1488,41.9,20,0,0,0,0,0,2
302.3,1555,37.5,22,0,0,0,0,0,1
300.6,1471,47.3,0,0,0,0,0,0,1
301.1,1634,32.3,96,0,0,0,0,0,1
299.3,1448,58.1,4,0,0,0,0,0,1
303.8,1716,29.1,209,0,0,0,0,0,1
300.5,1543,35.7,25,0,0,0,0,0,1
299.2,1438,48.5,2,0,0,0,0,0,1
300.7,1521,39.7,102,0,0,0,0,0,1
303.2,1544,31.1,227,0,0,0,0,0,1
300.6,1542,35.2,88,0,0,0,0,0,2
301.6,1460,43.7,0,0,0,0,0,0,1
299.0,1447,38.6,16,0,0,0,0,0,1
300.2,1820,24.1,184,0,0,0,0,0,1
299.6,1651,35.6,92,0,0,0,0,0,2
298.8,1456,43.4,139,0,0,0,0,0,1
301.3,1388,52.5,68,0,0,0,0,0,1
302.3,1379,42.8,17,0,0,0,0,0,2
300.3,1448,45.8,160,0,0,0,0,0,1
296.9,1566,36.1,148,0,0,0,0,0,1
298.3,1427,46.1,158,0,0,0,0,0,1
303.4,1365,53.9,96,0,0,0,0,0,1
301.2,1605,32.4,84,0,0,0,0,0,1
298.7,1352,47.8,195,0,0,0,0,0,1
300.4,1629,33.7,119,0,0,0,0,0,1
301.0,1416,46.6,169,0,0,0,0,0,1
300.3,1452,40.2,194,0,0,0,0,1,1
302.1,1521,39.4,203,0,0,0,0,0,1
298.5,1502,37.1,146,0,0,0,0,0,1
300.7,1378,51.4,48,0,0,0,0,0,1
297.1,1427,45.2,85,0,0,0,0,0,2
300.7,1462,42.4,145,0,0,0,0,0,1
300.5,1433,45.7,54,0,0,0,0,0,1
301.6,1627,32.5,0,0,0,0,0,0,1
299.4,1477,42.4,181,0,0,0,0,0,1
303.8,1491,36.8,134,0,0,0,0,0,1
297.5,1774,27.4,64,0,0,0,0,0,3
299.0,1527,30.6,14,0,0,0,0,0,1
297.2,1474,44.3,155,0,0,0,0,0,1
301.7,1642,29.6,92,0,0,0,0,0,1
297.9,1629,45.6,92,0,0,0,0,0,1
297.9,1844,27.3,164,0,0,0,0,0,2
300.8,1414,35.0,119,0,0,0,0,0,1
298.8,1729,30.4,150,0,0,0,0,0,1
302.4,1435,31.3,83,0,0,0,0,0,2
300.0,1532,39.6,75,0,0,0,0,0,3
302.7,1349,51.2,176,0,1,0,0,0,2
302.5,1456,44.2,0,0,0,0,0,0,1
298.3,1475,42.9,142,0,0,0,0,0,1
299.0,1432,44.7,87,0,0,0,0,0,1
302.5,1659,34.9,177,0,0,0,0,0,3
301.9,1455,43.6,101,0,0,0,0,0,3
298.9,1362,52.7,190,0,0,0,0,0,1
299.7,1352,52.1,175,0,0,0,0,0,1
300.4,1868,21.3,74,0,0,0,0,0,1
303.9,1422,51.4,152,0,0,0,0,0,1
301.6,1418,43.9,88,0,0,0,0,0,1
298.8,1711,28.7,169,0,0,0,0,0,2
300.3,1528,36.6,158,0,0,0,0,0,1
301.7,1425,41.4,9,0,0,0,0,0,1
297.1,1326,23.8,169,0,0,0,0,0,1
301.1,1565,44.7,183,0,0,0,0,0,1
298.4,1438,46.2,160,0,0,0,0,0,1
303.1,1374,48.2,65,0,0,0,0,0,1
299.2,1541,38.3,104,0,0,0,0,0,2
300.7,1433,42.3,120,0,0,0,0,0,1
302.7,1326,58.7,171,0,0,0,0,0,1
302.4,1336,53.1,69,0,0,0,0,0,2
302.2,1418,46.4,5,0,0,0,0,0,1
302.2,1478,41.5,36,0,0,0,0,0,1
300.8,1528,50.4,156,0,0,0,0,0,1
297.4,1441,43.0,204,0,0,0,0,0,1
298.1,1404,32.7,173,0,0,0,0,0,2
299.2,1429,42.5,174,0,0,0,0,0,1
300.7,1456,45.4,177,0,0,0,0,0,1
300.8,1339,59.1,199,0,0,0,0,0,1
299.6,1599,41.8,9,0,0,0,0,0,1
296.9,1437,41.2,120,0,0,0,0,0,1
298.7,1559,35.6,192,0,0,0,0,0,1
299.9,1479,50.8,162,0,0,0,0,0,1
301.8,1557,37.8,190,0,0,0,0,0,1
298.6,1389,50.0,33,0,0,0,0,0,2
298.8,1478,45.3,165,0,0,0,0,0,1
297.2,1378,47.9,188,0,0,0,0,0,1
302.2,1606,31.1,147,0,0,0,0,0,1
300.2,1901,22.0,107,0,0,0,0,0,2
302.7,1501,52.1,12,0,0,0,0,0,1
300.1,1435,39.6,0,0,0,0,0,0,1
301.5,1589,16.8,168,0,0,0,0,0,1
298.0,1478,35.6,153,0,0,0,0,0,1
304.0,1612,31.7,146,0,0,0,0,0,3
298.4,1580,36.9,9,0,0,0,0,0,1
301.0,1450,67.9,16,0,0,0,0,0,1
296.9,1343,45.8,14,0,0,0,0,0,1
302.8,1735,26.8,239,0,0,0,0,0,1
302.4,1555,36.6,146,0,0,0,0,0,2
297.1,1474,42.3,64,0,0,0,0,0,2
303.5,1469,46.6,198,0,0,0,0,0,3
297.1,1367,53.2,0,0,0,0,0,0,1
300.0,1483,45.6,16,0,0,0,0,0,1
296.6,1551,36.0,162,0,0,0,0,0,1
300.3,1469,39.0,170,0,0,0,0,0,2
301.4,1635,32.4,59,0,0,0,0,0,1
298.6,1569,31.4,10,0,0,0,0,0,1
298.5,1315,55.5,28,0,0,0,0,0,1
299.7,1360,54.9,170,0,0,0,0,0,2
302.3,1386,50.0,115,0,0,0,0,0,1
301.5,1335,48.8,0,0,0,0,0,0,1
300.1,1662,29.3,41,0,0,0,0,0,1
300.3,1483,39.5,17,0,0,0,0,0,1
300.3,1490,39.7,13,0,0,0,0,0,2
301.7,1377,55.1,187,0,0,0,1,0,1
297.4,1617,31.9,39,0,0,0,0,0,1
298.0,1491,39.2,10,0,0,0,0,0,1
298.8,1811,25.4,47,0,0,0,0,0,1
302.5,1527,38.6,176,0,0,0,0,0,2
298.1,1618,35.3,42,0,0,0,0,0,1
300.8,1492,46.3,168,0,0,0,0,0,1
303.6,1771,30.7,5,0,0,0,0,0,1
297.9,1365,54.2,48,0,0,0,0,0,1
300.5,1571,34.6,2,0,0,0,0,0,2
303.5,1501,43.3,63,0,0,0,0,0,1
300.9,1436,42.9,153,0,0,0,0,0,2
300.7,1512,47.9,121,0,0,0,0,0,3
298.2,1540,36.2,95,0,0,0,0,0,1
295.7,1723,25.5,59,0,0,0,0,0,3
299.3,1591,37.7,5,0,0,0,0,0,1
302.6,1487,36.2,177,0,0,0,0,0,2
302.8,1402,51.3,30,0,0,0,0,0,1
298.3,1592,33.1,138,0,0,0,0,0,2
298.8,1450,46.3,146,0,0,0,0,0,1
297.5,1564,34.7,119,0,0,0,0,0,1
300.0,1515,43.5,94,0,0,0,0,0,1
295.5,1518,40.6,178,0,0,0,0,0,2
298.6,1429,52.7,26,0,0,0,0,0,1
296.9,1463,46.0,201,0,0,0,0,0,1
302.7,1447,40.3,7,0,0,0,0,0,1
298.2,1302,44.4,179,0,0,0,0,0,1
301.2,1509,45.1,59,0,0,0,0,0,1
300.5,1550,34.3,87,0,0,0,0,0,1
298.9,1519,35.4,128,0,0,0,0,0,2
301.2,1362,50.7,204,0,0,0,0,0,3
302.8,1530,36.1,137,0,0,0,0,0,1
300.1,1412,42.1,28,0,0,0,0,0,2
302.4,1496,43.5,59,0,0,0,0,0,1
298.9,1428,47.9,2,0,0,0,0,0,1
303.3,1802,26.8,8,0,0,0,0,0,1
297.7,1469,45.6,190,0,0,0,0,0,2
297.3,1511,35.6,142,0,0,0,0,0,1
296.6,1579,34.5,166,0,0,0,0,0,1
300.1,1466,41.2,156,0,0,0,0,0,1
303.8,1454,46.8,168,0,0,0,0,0,2
300.5,1507,42.4,41,0,0,0,0,0,2
302.5,1553,30.1,36,0,0,0,0,0,1
296.8,1371,47.7,133,0,0,0,0,0,1
301.4,1414,38.8,114,0,0,0,0,0,1
300.5,1533,36.6,56,0,0,0,0,0,1
303.0,1435,42.4,99,0,0,0,0,0,2
302.1,1396,50.4,42,0,0,0,0,0,2
300.2,1400,43.9,39,0,0,0,0,0,1
298.5,1539,44.7,119,0,0,0,0,0,1
297.8,1399,43.6,198,0,0,0,0,0,1
302.4,1584,37.1,154,0,0,0,0,0,1
297.4,1410,49.9,47,0,0,0,0,0,1
299.4,1614,32.3,156,0,0,0,0,0,1
298.6,1634,29.9,53,0,0,0,0,0,1
300.2,1613,34.7,147,0,0,0,0,0,1
298.9,1460,40.6,139,0,0,0,0,0,1
298.3,1336,45.3,121,0,0,0,0,0,1
297.3,1402,37.4,94,0,0,0,0,0,1
301.4,1542,33.4,114,0,0,0,0,0,1
299.6,1578,40.4,122,0,0,0,0,0,1
297.4,1708,30.4,118,0,0,0,0,0,2
300.1,1413,39.1,71,0,0,0,0,0,1
299.7,1387,53.4,141,0,0,0,0,0,1
301.5,1528,52.9,116,0,0,0,0,0,1
298.9,1504,35.2,0,0,0,0,0,0,1
298.9,1694,30.0,207,0,0,0,0,0,1
297.5,1543,39.6,205,0,0,0,0,0,1
298.6,1548,37.3,0,0,0,0,0,0,1
297.9,1701,29.5,68,0,0,0,0,0,2
297.6,1528,42.0,133,0,0,0,0,0,2
303.5,1355,56.9,59,0,0,0,0,0,1
301.8,1786,26.1,70,0,0,0,0,0,1
297.7,1432,48.5,32,0,0,0,0,0,2
301.5,1650,31.6,24,0,0,0,0,0,1
303.8,1524,43.7,175,0,0,0,0,0,1
302.5,1573,34.4,194,0,0,0,0,0,1
300.7,1590,37.9,74,0,0,0,0,0,1
302.6,1453,39.9,84,0,0,0,0,0,1
298.5,1679,30.6,11,0,0,0,0,0,1
300.4,1461,44.3,185,0,0,0,0,0,1
298.1,1448,47.9,70,0,0,0,0,0,2
302.8,1546,35.4,0,0,0,0,0,0,2
298.8,1526,40.0,30,0,0,0,0,0,3
298.1,1390,53.9,151,0,0,0,0,0,1
301.5,1568,40.6,38,0,0,0,0,0,1
298.2,1385,47.5,171,0,0,0,0,0,1
300.2,1493,35.7,167,0,0,0,0,0,1
303.8,1491,37.2,44,0,0,0,0,0,1
298.7,1458,43.1,198,0,0,0,0,0,1
296.7,1616,32.5,7,0,0,0,0,0,1
299.0,1497,40.5,57,0,0,0,0,0,1
300.7,1455,40.2,142,0,0,0,0,0,1
301.8,1434,44.0,56,0,0,0,0,0,1
297.4,1452,47.5,9,0,0,0,0,0,1
302.4,1553,40.1,187,0,0,0,0,0,1
297.0,1515,28.5,186,0,0,0,0,0,1
301.4,1634,35.7,155,0,0,0,0,0,1
298.6,1488,43.3,95,0,0,0,0,0,1
303.5,1548,37.8,28,0,0,0,0,0,1
298.8,1442,48.6,51,0,0,0,0,0,2
297.8,1737,30.3,146,0,0,0,0,0,1
297.8,1465,43.2,63,0,0,0,0,0,2
303.5,1573,32.3,134,0,0,0,0,0,2
298.2,1371,44.2,68,0,0,0,0,0,3
298.3,1366,49.1,75,0,0,0,0,0,1
301.5,1386,45.7,22,0,0,0,0,0,1
297.3,1441,46.9,157,0,0,0,0,0,2
295.6,1490,42.7,155,0,0,0,0,0,2
298.5,1523,39.4,85,0,0,0,0,0,1
298.0,1522,35.1,202,0,0,0,0,0,1
297.3,1365,46.8,57,0,0,0,0,0,1
297.2,1794,25.4,171,0,0,0,0,0,1
300.7,1637,37.2,181,0,0,0,0,0,1
300.4,1361,42.8,131,0,0,0,0,0,1
301.5,1546,40.0,142,0,0,0,0,0,1
297.4,1529,41.6,179,0,0,0,0,0,1
300.6,1419,50.4,76,0,0,0,0,0,1
296.9,1485,38.4,0,0,0,0,0,0,1
298.7,1447,34.8,0,0,0,0,0,0,1
300.5,1420,51.1,60,0,0,0,0,0,2
301.4,1517,39.7,159,0,0,0,0,0,1
299.1,1489,39.9,72,0,0,0,0,0,1
303.0,1969,20.2,63,0,0,0,0,0,1
299.3,1495,49.2,16,0,0,0,0,0,1
300.6,1566,38.2,173,0,0,0,0,0,2
298.2,1665,31.4,0,0,0,0,0,0,2
301.0,1809,25.7,0,0,0,0,0,0,3
302.6,1564,38.0,181,0,0,0,0,0,1
301.8,1495,36.9,155,0,0,0,0,0,1
300.3,1520,39.4,33,0,0,0,0,0,1
303.8,1842,22.6,2,0,0,0,0,0,2
302.9,1523,37.7,139,0,0,0,0,0,1
297.2,1528,39.2,174,0,0,0,0,0,1
296.2,1439,43.1,14,0,0,0,0,0,2
297.6,1512,35.2,57,0,0,0,0,0,1
299.9,1555,41.6,124,0,0,0,0,0,1
298.2,1467,39.6,78,0,0,0,0,0,2
300.8,1852,38.5,53,0,0,0,0,0,2
300.9,1881,25.5,156,0,0,0,0,0,1
301.3,1420,40.3,191,0,0,0,0,0,1
298.0,1448,43.5,210,0,0,0,0,0,1
300.7,1469,38.2,156,0,0,0,0,0,1
299.3,1419,45.7,141,0,0,0,0,0,3
299.3,1763,33.6,158,0,0,0,0,0,1
297.9,1533,37.3,30,0,0,0,0,0,2
297.8,1732,32.1,40,0,0,0,0,0,3
301.4,1352,52.1,168,0,0,0,0,0,1
300.7,1639,35.3,48,0,0,0,0,0,1
299.1,1520,46.9,28,0,0,0,0,0,1
302.3,1653,31.4,2,0,0,0,0,0,2
297.0,1557,34.3,181,0,0,0,0,0,2
301.6,1459,42.7,54,0,0,0,0,0,2
297.3,1379,52.4,31,0,0,0,0,0,1
298.7,1633,34.1,166,0,0,0,0,0,1
300.2,1470,38.5,17,0,0,0,0,0,1
300.7,1445,43.4,107,0,0,0,0,0,1
300.7,1505,44.0,109,0,0,0,0,0,3
302.9,1550,40.3,202,0,0,0,0,0,1
297.3,1477,41.1,49,0,0,0,0,0,1
299.3,1521,44.5,156,0,0,0,0,0,1
300.4,1636,30.6,203,0,0,0,0,0,1
299.3,1623,41.5,23,0,0,0,0,0,1
299.3,1449,46.4,100,0,0,0,0,0,1
300.4,1366,48.1,48,0,0,0,0,0,1
301.7,1445,48.1,12,0,0,0,0,0,1
298.9,1520,37.8,150,0,0,0,0,0,3
297.8,1490,40.0,159,0,0,0,0,0,1
302.3,1497,38.5,130,0,0,0,0,0,2
296.6,1424,53.8,133,0,0,0,0,0,3
300.3,1693,30.9,128,0,0,0,0,0,1
303.8,1789,24.4,183,0,0,0,0,0,1
297.4,1582,34.1,88,0,0,0,0,0,1
299.2,1429,38.9,139,0,0,0,0,0,2
301.7,1815,21.8,17,0,0,0,0,0,1
296.9,1385,44.9,97,0,0,0,0,0,2
300.3,1703,26.8,202,0,0,0,0,0,1
301.3,1560,33.5,33,0,0,0,0,0,1
300.7,1698,29.1,5,0,0,0,0,0,2
297.3,1490,42.4,116,0,0,0,0,0,1
297.1,1496,48.1,215,0,0,0,0,0,1
303.5,1694,27.3,173,0,0,0,0,0,1
298.8,1375,52.3,96,0,0,0,0,0,2
301.7,1452,47.8,204,0,0,0,0,0,1
298.2,1524,42.8,80,0,0,0,0,0,1
301.2,1509,38.0,167,0,0,0,0,0,1
299.3,1518,35.1,71,0,0,0,0,0,2
297.8,1746,27.0,176,0,0,0,0,0,1
302.1,1633,30.3,168,0,0,0,0,0,2
300.1,1555,39.9,21,0,0,0,0,0,1
300.5,1668,27.9,115,0,0,0,0,0,1
299.1,1512,39.1,74,0,0,0,0,0,1
302.0,1422,43.2,146,0,0,0,0,0,3
298.6,1426,45.4,36,0,0,0,0,0,2
300.9,1565,36.2,168,0,0,0,0,0,1
301.8,1419,41.5,137,0,0,0,0,0,3
300.8,1586,36.4,146,0,0,0,0,0,1
300.7,1562,37.5,124,0,0,0,0,0,2
301.6,1391,41.9,164,0,0,0,0,0,1
297.0,1504,39.5,126,0,0,0,0,0,1
301.9,1675,30.3,198,0,0,0,0,0,3
299.8,1493,37.7,193,0,0,0,0,0,3
298.3,1441,51.8,94,0,0,0,0,0,2
298.0,1375,53.5,176,0,0,0,0,0,2
300.5,1339,52.5,121,0,0,0,0,0,1
298.8,1374,50.6,166,0,0,0,0,0,2
297.2,1490,38.5,5,0,0,0,0,0,1
300.8,1339,59.1,199,0,0,0,0,0,1
302.6,1420,50.6,166,0,0,0,0,0,1
302.3,1543,37.5,73,0,0,0,0,0,3
297.5,1610,31.4,204,0,0,0,0,0,1
300.9,1529,37.9,174,0,0,0,0,0,1
299.4,1522,37.6,217,0,0,0,0,0,1
297.5,1430,50.7,74,0,0,0,0,0,1
297.2,1465,44.3,73,0,0,0,0,0,1
297.4,1520,37.7,147,0,0,0,0,0,2
303.5,1574,35.1,114,0,0,0,0,0,2
300.2,1336,52.5,31,0,0,0,0,0,1
300.7,1546,37.7,155,0,0,0,0,0,1
300.0,1593,29.9,143,0,0,0,0,0,1
298.5,1350,52.1,87,0,0,0,0,0,1
301.7,1435,51.1,11,0,0,0,0,0,1
298.0,1513,41.3,152,0,0,0,0,0,1
297.7,1471,42.1,85,0,0,0,0,0,3
297.2,1869,25.4,76,0,0,0,0,0,1
301.3,1871,23.3,90,0,0,0,0,0,1
302.2,1609,32.1,41,0,0,0,0,0,1
299.5,1447,38.1,59,0,0,0,0,0,1
299.7,1494,59.5,214,0,0,0,0,0,3
299.3,1477,45.5,123,0,0,0,0,0,1
298.9,1528,40.0,170,0,0,0,0,0,1
301.7,1418,42.9,206,0,0,0,0,0,1
300.0,1431,41.0,53,0,0,0,0,0,1
300.0,1589,32.7,99,0,0,0,0,0,1
297.5,1340,57.4,28,0,0,0,0,0,1
300.0,1372,51.6,119,0,0,0,0,0,1
299.2,1574,38.6,24,0,0,0,0,0,2
297.4,1680,31.1,129,0,0,0,0,0,1
297.5,1364,44.4,26,0,0,0,0,0,1
297.2,1479,40.6,196,0,0,0,0,0,2
303.0,1411,45.7,120,0,0,0,0,0,2
300.5,1547,37.6,158,0,0,0,0,0,1
298.4,1335,53.5,166,0,0,0,0,0,1
301.4,1606,31.5,108,0,0,0,0,0,1
300.0,1431,43.6,141,0,0,0,0,0,1
299.8,1421,35.2,208,0,0,0,0,0,2
298.9,1743,34.5,117,0,0,0,0,0,1
298.9,1544,37.9,117,0,0,0,0,0,1
300.2,1474,49.9,162,0,0,0,0,0,1
300.3,1528,35.1,97,0,0,0,0,0,2
300.1,1510,36.4,165,0,0,0,0,0,2
299.6,1399,47.8,160,0,0,0,0,0,1
300.5,1596,39.9,181,0,0,0,0,0,2
300.4,1458,40.4,52,0,0,0,0,0,1
298.4,1616,35.1,169,0,0,0,0,0,2
301.1,1450,43.5,158,0,0,0,0,0,2
298.5,1759,27.7,28,0,0,0,0,0,1
297.3,1466,43.2,150,0,0,0,0,0,3
300.7,1337,45.8,62,0,0,0,0,0,1
302.5,1451,43.8,15,0,0,0,0,0,1
300.2,1448,53.5,178,0,0,0,0,0,1
298.9,1309,56.2,23,0,0,0,0,0,1
300.0,1480,43.5,39,0,0,0,0,0,1
299.1,1433,45.4,200,0,0,0,0,0,1
298.2,1530,37.9,87,0,0,0,0,0,1
297.8,1784,25.9,74,0,0,0,0,0,2
300.2,1520,41.0,47,0,0,0,0,0,1
297.3,1507,36.3,54,0,0,0,0,0,1
302.4,1497,40.4,166,0,0,0,0,0,1
304.0,1436,46.1,119,0,0,0,0,0,3
300.3,1556,37.6,12,0,0,0,0,0,1
298.2,1893,24.6,15,0,0,0,0,0,1
302.4,1565,34.1,161,0,0,0,0,0,2
